Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
201004,  13.2307,  11.7358,   9.1915,   8.0132,   9.1726,   3.3195,  11.6017,  10.8528,  10.4234,  12.1843,   7.4897,   8.4002,   8.1268,   6.2696,   8.7609,   7.4754,   5.2780,   8.6095,   1.5491,   9.6357,   5.6639,   4.9581,   3.9727,   4.3536,   6.0666,   6.7016,   4.3580,   8.5614,   7.4618,   6.9395,   3.3843,   2.9526,   5.6018,   3.4324,   6.6084,   3.6775,   4.8521,   7.0158,   7.4903,   5.5506,   8.2398,   5.9840,   3.0795,   4.7999,   9.1768,   6.7733,   5.9020,   5.4595,   7.2629,   7.8408,   4.1751,   5.7892,   3.8998,   4.2294,   1.5737,   2.3824,   4.2100,   5.2861,   0.0940,   3.9349,  14.5418,   5.5382,   2.5194,   6.5565,   5.1492,   6.3157,   3.4932,   2.2156,   4.1655,   4.6975,   5.3903,   2.6960,   4.4860,   7.5501,   4.6944,  -0.0567,   1.4204,   4.1268,   2.8785,   3.7142,   3.2114,   4.4062,  -0.3627,   3.4634,   3.3441,   2.1988,   2.3835,   0.8404,   6.7221,   2.6542,   2.2795,  -0.8742,  -1.1594,   1.7559,   1.3470,   0.2898,   2.2006,   0.8669,   2.2822,   0.9506
201005, -10.5826,  -7.9732,  -7.1451,  -6.6976,  -5.9715,  -5.7301,  -5.2421,  -5.9598,  -8.6094, -12.4487, -10.4913,  -7.7651, -10.2069,  -7.8964,  -8.9364, -10.1533,  -7.2196,  -8.3282, -10.3703,  -4.3767,  -9.3558,  -8.0092,  -6.4178,  -8.4537,  -7.9766,  -4.9534,  -8.9941,  -4.9685,  -7.9121,  -4.6476,  -6.6143,  -7.0108,  -8.1900,  -8.5200,  -8.8951,  -3.7661,  -6.6396,  -4.6410,  -7.3679,  -3.0892, -12.6923,  -8.1078,  -8.9875,  -8.5585,  -7.2947,  -8.7095,  -6.9380,  -3.8461,  -9.8168,  -4.9049,  -9.2759,  -5.6439,  -7.9486,  -5.9098,  -5.7189,  -7.3903,  -8.7299,  -7.2383,  -6.2556,  -5.0186,  -8.6144,  -8.3456,  -6.5618,  -7.3239, -11.0002,  -4.8078,  -8.1033,  -6.1507, -10.0401,  -3.5932,  -7.6961,  -6.9968,  -7.5136,  -7.5609,  -6.2582,  -4.4842,  -6.1249,  -3.3753,  -7.6996,  -9.2628, -10.5769,  -6.7818,  -7.9722,  -8.0003,  -6.4506,  -5.6116,  -6.9544,  -7.8858,  -6.8221,  -6.8419,  -8.2602,  -5.5885,  -9.0064,  -7.1641,  -8.9670,  -8.1706,  -6.8784,  -7.3284,  -8.9008,  -7.4913
201006, -10.7824,  -8.3280,  -6.6965,  -5.5934,  -5.9692,  -7.3712,  -7.3753,  -6.1968,  -8.9829, -11.0685,  -8.4700,  -6.7680,  -7.8320,  -6.9041,  -8.5053,  -7.3473,  -9.4384,  -9.0509,  -7.5501,  -4.8617,  -9.1394,  -5.9013,  -7.0642, -10.2296,  -7.9404,  -7.0428,  -6.2850,  -5.7794,  -6.2879,  -9.5057,  -6.5725,  -6.0373,  -8.2702,  -6.4011,  -7.7981,  -7.3902,  -8.5528,  -7.1054,  -5.1543,  -9.2898,  -6.6617,  -9.5189,  -7.8453,  -5.0806,  -5.8170,  -6.1509, -10.7203,  -6.8500,  -9.0060, -10.4918,  -5.7559,  -6.1649,  -4.9714,  -5.4898,  -6.9157,  -6.4534,  -6.6152,  -6.7012,  -5.6032, -10.3165, -12.6708,  -9.2970,  -4.9062,  -5.3734,  -7.6110,  -3.9143,  -8.5847,  -5.8231,  -6.3560,  -5.2038,  -7.1337,  -5.4754,  -5.9448,  -4.7714,  -6.0696,  -7.0515,  -6.3319,  -2.5792,  -7.3270,  -7.5278,  -8.2050,  -2.9221,  -6.3319,  -4.3104,  -5.4575,  -3.3338,  -5.3774,  -6.4452,  -5.5529,  -4.0331,  -9.2763,  -4.8275,  -4.1463,  -2.2095,  -7.2622,  -5.7766,  -6.0067,  -5.3170,  -6.7283,  -4.5116
201007,   4.2759,   3.9807,   2.6139,   2.1643,   3.4814,   5.8862,   5.1179,   3.9822,   2.9437,   6.2824,   7.3101,   6.8482,   3.6487,   4.5550,   5.9694,   7.3542,   9.0753,   6.8218,   7.1573,   6.2090,   8.5400,   6.9750,   7.7132,   7.0828,   7.1493,   4.6567,   4.2468,   9.9761,   5.0029,   7.4886,   8.7219,   4.6304,   5.3704,  11.3216,   8.5730,   4.1034,   6.3103,   5.3281,   4.7510,   6.1301,   5.5346,   9.5210,   7.9418,   9.6477,   5.0245,   9.2462,   8.0943,   3.4068,   6.9402,   7.4181,   5.6032,   6.3396,   6.7756,   7.7946,   6.7790,   6.8345,   9.4542,   6.6423,   7.4967,   4.3071,   6.0985,   6.0869,   8.4463,   9.0727,   5.4971,   6.0609,   5.4738,   7.3955,   6.6787,   9.0297,   7.0225,   7.1930,   8.1744,   3.6910,   8.6464,   5.1433,   8.5298,   8.2973,   7.1412,   9.1096,   6.1458,   5.8834,   8.9294,  10.6144,   9.6938,   8.2066,   6.4929,   5.2885,   5.7857,   6.0108,   5.2943,   7.7718,   6.5484,   7.7082,   7.2705,   9.0916,   5.7466,   9.0326,   6.8788,   6.5767
201008,  -6.9772,  -5.3572,  -5.6667,  -7.4200,  -6.2476,  -5.8338,  -6.0329,  -6.5064,  -6.1362, -10.8550, -11.3783,  -9.6432, -10.5288,  -9.0858,  -7.6213,  -7.0174, -11.4055,  -8.8698,  -6.5736, -12.2277,  -8.8490,  -5.2785,  -8.3467,  -7.6937,  -8.1583,  -8.2634,  -9.8449,  -4.6297, -10.6780,  -9.4820,  -8.0164,  -3.7629,  -8.1168,  -6.3640,  -5.4646,  -6.2470,  -5.2411,  -8.5275,  -2.5105, -10.4254,  -6.3771,  -8.4860,  -7.6319,  -7.2253,  -9.1836,  -6.6493,  -5.7909,  -3.3694,  -9.6576, -11.1029,  -5.7184,  -4.8504,  -4.3965,  -5.7814,  -8.2859,  -5.0799,  -4.6315,  -6.7536,  -4.3922,  -4.4103,  -3.8734,  -3.0733,  -6.6009,  -3.1479,  -4.3163,  -5.0533,  -5.2448,  -3.0118,  -4.6954, -12.0885,  -6.3231, -13.6467,  -5.1227,  -4.3747,  -1.7479,  -4.8857,  -3.7898,  -8.4339,  -1.2621,  -3.6589,  -5.6701,  -8.0549,  -4.4300,  -5.2116,  -0.5451,  -4.9898,  -6.9420,  -4.7675,  -1.5785,  -3.4237,  -8.7724,  -6.8993,  -2.6705,  -6.9012,  -2.9922,  -6.6041,  -3.2943,  -4.2594,  -2.6106,  -3.5866
201009,  10.4741,   7.9343,   6.0581,   8.5275,   7.0133,   6.7831,   5.9575,   8.8243,  11.0603,  11.2284,  14.2966,  12.9171,  11.9030,  17.2897,   8.6522,  13.0194,  11.6479,   4.9938,  10.7045,  14.9210,  13.5792,  13.4632,  15.4488,  11.7980,  12.7658,  12.5849,  13.2937,  13.1568,  12.2767,  12.4656,  16.1876,  13.4661,  12.9365,  12.6498,  12.7191,  11.1962,  11.4844,  15.0524,  11.2035,  17.9348,  14.6074,  12.7710,  10.8221,  12.4501,  15.7359,  12.1909,  11.2874,  12.1245,  13.9473,  11.8447,  13.5538,  14.4009,  12.4505,  12.4208,  14.1968,  12.1396,  10.3464,  11.6912,  13.1387,  12.2144,  10.7967,   8.4010,  12.3488,   9.2498,   8.1031,  10.8288,   9.2983,  10.4220,  11.3306,  12.1709,  10.3544,  14.8544,  11.5145,   9.4245,   8.3490,  10.5146,  12.1149,  13.9311,  10.8207,  12.0653,  13.3737,   9.4166,  11.4731,   9.8750,   9.3329,  10.2932,  11.0742,  11.3314,  11.1907,  10.7922,   6.9619,  10.7410,  10.1707,   8.7842,   9.5920,   8.4355,   8.0571,  11.1390,   8.8678,   8.2049
201010,   4.4935,   6.3178,   3.0144,   4.2748,   3.8092,   5.4773,   3.6058,   5.2688,   5.4141,   3.4058,   6.0027,   5.5624,   5.3006,   4.8042,   4.9979,   6.0201,   0.9079,   7.0064,   6.4138,   6.0124,   0.1216,   5.6144,   4.3056,   4.6232,   2.4398,   6.0756,   4.4277,   4.4056,   5.5686,   6.3496,   1.7435,   2.2091,   4.7853,   4.6077,   3.9047,   2.7054,   3.8540,   1.1757,   4.2251,   1.0868,   1.8526,   6.3558,   0.5637,   5.4720,   1.2373,   2.9654,   5.1519,   6.0657,   1.1352,   8.2867,   2.2946,   5.4149,   4.1583,   2.8942,   4.2490,   4.3478,   4.7007,   2.6810,   2.7188,   3.2764,  -6.4683,   2.3598,   3.4197,   1.4782,   5.2814,   2.4906,   4.0437,   4.5312,   0.7956,  -1.1384,   1.3566,   1.4388,   4.3340,   4.1273,   3.7766,   2.9347,   2.9340,   4.8990,   5.6685,   3.6497,   3.6823,   1.9293,   6.5207,   1.3807,   3.9225,   3.7356,   2.2359,   5.1374,   2.9676,   3.8426,   4.4270,   5.0375,   3.2027,   2.7991,   3.7882,   4.5317,   4.6493,   4.4502,   4.5355,   5.2382
201011,  -0.2375,   2.1352,   1.6897,   1.8841,   3.7840,  -0.1909,  -1.2517,   1.2671,  -2.3930,   2.1293,   3.9870,   5.2823,   2.5858,   2.1421,   5.9546,   4.9609,   6.7328,   3.4046,   4.3993,   5.2668,   3.1557,   3.8989,   0.0537,   2.4804,   4.7236,   6.1473,   4.3190,   4.9699,   3.4510,   3.8555,   2.7764,   1.1873,   4.0939,   5.7361,   3.0320,   4.7084,   3.1341,   2.4564,   4.8089,   4.5578,   1.8303,   3.5402,   5.5477,   3.9474,   3.3986,   4.2819,   6.4467,   1.4533,   5.7598,   7.2321,   3.8647,   8.2975,   5.0632,   3.4412,   1.0588,   2.9611,   1.6161,   3.3140,   3.2673,   3.0994,   4.0589,  -0.2260,   1.0103,   2.6444,   4.0392,   1.1533,   3.9033,   1.6471,   1.9367,   1.2913,  -0.8169,   4.2563,   5.5174,   1.1793,   2.3302,   1.4269,   4.1790,   2.4523,   4.6279,   3.3791,  -4.5620,  -2.6831,   0.1842,   4.7513,   4.0024,   0.6611,  -0.3435,   0.8776,   3.9537,   0.9992,   1.7147,   0.4736,  -2.0155,  -1.0315,  -0.2372,  -2.4297,  -1.4682,   1.9477,   0.8254,  -1.6508
201012,  10.2062,   8.1584,  10.0462,   8.2113,   4.8900,   6.0772,   5.6160,   5.3120,   5.8856,   7.9213,  12.1580,  11.5501,   6.4426,   7.3161,   8.9050,   5.8975,   7.0002,  11.1988,   7.2466,   8.5710,  12.8224,  11.0407,  10.6015,   7.1786,   8.9905,   7.3847,   5.5113,   5.9807,   6.6714,   6.7740,  11.4563,   9.8443,   7.6891,   9.6102,   7.2113,   9.4644,   4.2940,  10.3356,   3.3724,   7.7691,   9.6439,  12.1830,   9.2258,   9.6254,  11.2885,   7.1454,   5.4931,   7.1747,   6.0431,   5.7780,   8.8103,   7.9545,   7.6287,   9.0209,   7.1046,   7.2439,   6.0033,   5.4927,   8.7521,   8.8329,  12.4982,   4.4971,  10.0022,   5.9700,   9.7082,   7.5528,   7.4267,   7.8352,   7.3275,   3.5023,  13.3804,  10.4546,   7.7094,   7.7798,   6.0952,   6.6991,   6.5045,   8.4521,   2.2530,   7.5522,  19.6641,  13.2236,   8.8409,   5.4146,   6.0011,   4.9184,   7.8457,   4.6534,   5.8019,   3.4240,  13.4158,   8.8644,   8.5566,   8.0514,   5.0345,   7.1494,   6.7952,   5.4735,   6.1322,   2.8844
201101,   6.9408,   3.3148,   0.6076,   1.7941,   1.1956,  -0.6629,   6.3010,   0.0719,   0.2052,   3.3810,  -2.9985,  -1.9405,  -4.7412,  -2.4075,  -2.0214,  -0.9191,  -4.2291,  -3.4056,  -5.8436,  -6.7314,  -1.6246,   0.2675,   1.1277,  -0.7750,  -0.4686,  -1.0769,  -0.6710,   2.7106,   1.3341,   1.5570,   0.3545,   4.0230,  -0.4347,   5.1748,   0.8497,   0.3972,  -0.8627,  -3.0722,   1.7720,   0.4274,  -0.0240,  -0.3804,   3.1090,   1.8568,  -1.9181,   0.9937,  -0.3526,  -1.8142,  -0.6177,  -0.9888,   5.8502,   3.7055,   1.1054,   4.0961,   1.4010,   4.2252,  -0.4638,   2.6449,   0.7593,   1.9328,   3.0920,  -0.5313,   4.2736,   1.6523,   1.2061,   4.5653,   2.9963,   1.4499,   1.1993,   0.3691,   2.7031,   1.6523,   3.7181,   4.9388,   0.8887,   0.7865,   3.0568,   4.2015,  -0.8617,   1.5046,   6.9403,   5.0719,   0.9720,  -1.7319,   3.1161,   0.9493,   3.7032,   1.7690,   0.4945,   0.4375,   7.3837,   4.1466,  -0.7466,   4.2159,   4.6364,   3.3736,   1.9900,   2.0250,   0.9507,   0.9896
201102,   3.3673,   3.0360,   5.2535,   2.9603,   2.2451,   3.2312,   2.9820,   2.6195,   5.2050,   4.7925,   4.5411,   6.8993,   3.7169,   3.9569,   4.9339,   5.5443,   4.3472,   3.2078,   2.6349,  -1.2059,   7.9169,   5.0183,   5.1000,   4.5723,   7.1124,  10.2730,   4.4529,   2.2520,   5.5827,   5.8936,   3.8870,   8.1898,   3.8727,   4.6094,   4.6706,   8.3327,   4.4915,   4.3486,   2.9635,   2.7873,   7.7433,   2.7085,   5.8974,   2.5837,   6.2544,   6.6533,   5.2809,   3.3088,   2.6928,   5.9397,   4.3384,  11.5573,   4.1969,   6.1678,   3.1098,   5.6804,   4.1892,   4.5190,   5.1102,   4.3272,   1.0127,   2.8552,   6.3571,   6.8156,   0.8651,   1.2422,   2.2431,   2.0243,   6.1965,   5.6221,   4.8054,   1.9472,   7.2210,   2.4685,   3.9323,   2.9107,   2.9365,   4.1501,   4.5485,   5.2860,   5.0520,   4.2805,   8.0041,   3.4779,   0.4509,   3.6634,   2.6787,   2.6214,   5.1681,   3.2236,   2.2081,   0.8239,   6.2154,   5.1992,   4.5965,   1.4412,   4.4895,   3.5144,   1.2731,   4.0968
201103,  -0.6831,  -0.4394,   1.3020,   1.4257,   0.5299,  -1.4033,  -0.9255,   0.5448,  -5.3245,  -0.4638,   4.1354,   5.2843,  -0.7743,   2.8286,   1.8687,   4.7881,   0.9608,  -1.0172,   0.5986,  -0.7026,   1.8110,   1.2224,   2.3227,   2.4390,   4.9557,   3.7660,  -0.3952,   5.0767,   4.6615,   2.3137,   2.7820,  -1.8567,   4.3029,   3.7248,   1.9329,   1.0813,   3.6116,   1.7541,  -0.0196,  -1.2642,   1.8587,  -1.7485,   3.7039,   1.1516,   5.0432,   3.2529,   3.4366,   3.0233,   4.7831,   8.3883,   2.1886,  -0.5073,   2.4573,   1.7570,   3.5999,   4.7633,   6.4785,   2.4865,   4.7918,   5.2305,  -2.3061,   0.7173,   0.5878,   4.6761,   1.6416,   0.9092,   4.1055,   4.5738,   2.6076,  -0.0842,   2.4326,  -2.5315,  -1.1271,   2.3365,  -0.3980,   5.8516,   4.2652,   4.6360,   3.3254,   2.8484,  -2.9123,   0.3663,   0.5708,   1.2586,   0.7603,   0.9315,   0.9808,   2.1129,   2.7943,  -0.2173,  -3.8757,  -1.8952,  -1.7389,  -0.3625,   1.3380,   1.8480,  -0.1085,  -0.0217,  -0.1102,   1.4805
201104,  -0.7109,   1.3452,   0.9847,   0.4905,   1.0208,  -0.5708,   0.5226,  -0.7324,  -3.2588,   0.7783,   3.1555,   0.5653,   2.8743,  -0.3204,   2.1256,   1.3403,   2.3048,   0.4343,  -0.3996,  -1.7681,   2.2383,   0.8265,   0.7752,   2.6853,   2.1684,   1.1442,  -0.4207,   0.1333,   2.8218,   2.0547,   4.0798,  -0.7150,   1.9472,   0.5212,   4.2191,   4.6066,   3.1947,   3.8689,   2.5508,   1.8813,   0.3081,   2.3949,   5.9137,   1.1448,   3.3584,   2.7631,   3.6805,   4.1350,   5.0421,   2.8210,   0.5461,   1.0864,   5.2934,   4.7422,   3.0728,   6.1860,   1.5050,   0.2009,   4.7126,   7.1116,   2.8307,   2.5941,   2.4294,   1.2894,   5.3639,   2.7398,   2.4299,   3.0948,   2.8681,   8.9280,   0.7874,   3.0204,   0.5710,   3.7555,   3.1667,   3.0294,   2.6932,   2.0137,   3.3069,   2.3681,   1.0185,   0.6091,   4.0596,   4.9470,   0.6808,   3.2049,   4.4051,   4.6562,   3.6837,   4.9362,   2.0152,   1.5599,   3.7784,   2.3583,   5.0641,   2.7594,   3.2994,   3.6153,   2.3329,   3.9573
201105,  -2.1216,  -1.6823,   0.6341,  -5.4956,  -3.2829,  -2.4740,  -3.5074,  -2.7360,  -6.9805,  -3.9471,  -3.1516,  -1.6089,  -1.6922,  -3.0198,  -3.1626,  -2.2239,   0.3088,  -6.4554,   0.3813,  -6.1136,  -7.2484,  -3.4345,  -4.9671,  -1.0781,  -1.1662,  -2.3856,   0.1467,  -0.4419,  -3.4836,  -1.0463,  -2.9379,  -0.8119,  -3.0931,  -0.9175,  -0.9276,  -1.1954,   0.4080,  -1.3976,   4.0939,   2.8768,  -2.6692,   0.0560,  -2.5002,  -3.0316,  -4.6578,  -2.2667,  -1.3319,  -1.4078,   0.0204,  -2.1963,  -1.2154,  -1.0260,  -1.1878,  -5.8774,  -1.2400,  -1.4865,  -1.0425,  -2.0295,   0.2010,   1.2760,  -2.6197,  -3.2013,  -2.5856,   0.9490,  -0.4731,  -1.9122,   2.0970,   0.5956,  -0.9787,  -3.8978,  -1.8843,  -1.0390,  -3.6608,   0.7703,  -0.1776,   0.2092,  -0.1650,  -0.6480,   0.5228,   2.5064,  -2.7801,  -2.7959,  -1.6342,  -0.5755,  -1.4653,  -0.1339,   0.3728,  -1.8327,  -0.1999,   2.6259,  -8.8387,  -3.2237,   0.7984,  -1.5858,  -0.8882,  -0.7371,  -1.2012,  -0.8473,  -0.3370,   2.4872
201106,  -4.4239,  -1.2732,  -0.8544,   0.1439,  -0.4517,  -3.6203,  -1.2588,  -2.4754,  -2.8300,  -2.7364,  -7.1171,  -1.3346,  -2.7780,  -4.7290,  -2.6178,  -1.6967,  -2.4889,  -2.4706,  -8.5602,  -2.9018,  -6.6840,  -4.1435,  -2.6293,  -1.1095,  -1.7463,  -1.6251,   0.9310,  -0.0086,   2.3702,   0.5762,  -2.6403,  -2.3617,  -3.6450,   0.6061,  -2.8169,  -0.7702,   1.4572,  -0.3904,   0.0132,   1.7624,  -6.4163,  -3.5022,  -1.7443,  -1.8323,  -3.5433,  -0.3589,  -0.2449,  -3.6594,  -1.9108,   1.1468,  -2.7516,  -3.3888,  -1.6459,  -3.4882,  -0.9545,  -1.7853,  -1.0719,   0.3825,  -1.1303,  -1.9237,  -6.0617,  -5.4617,  -1.2366,  -0.7170,  -0.4625,  -2.2928,  -1.3530,  -1.1417,  -3.1183,  -1.4057,  -3.8762,  -4.9820,  -1.9067,  -5.1177,  -2.0783,   0.1944,  -2.4555,   0.2160,  -1.8355,  -1.7944,  -2.9614,  -5.2361,  -2.8389,  -3.0091,  -1.1140,  -0.2646,  -0.5867,   0.8886,  -1.1492,  -2.2352,  -2.7433,  -4.2519,  -2.0551,  -1.4061,  -1.2894,  -3.0858,  -1.9213,  -0.5786,  -1.5684,   0.3201
201107,  -1.8185,   0.0395,  -0.2768,   0.1629,  -1.6677,  -0.2560,   1.1268,   0.9008,   0.9469,  -3.3593,  -4.2000,  -2.9279,  -1.3588,  -4.8131,  -1.2865,  -0.9829,  -1.7028,  -0.4387,   0.1121,  -5.5477,  -5.3092,  -5.8627,  -5.5794,  -2.9844,  -3.5053,  -3.4337,   3.1196,  -5.1248,  -7.9592,  -2.7229,  -7.3151,  -5.6585,  -1.3076,  -7.1233,  -2.2511,  -2.8699,  -1.5057,  -5.0555,  -0.3197,  -5.5292,  -8.1542,  -2.9465,  -6.7233,  -5.8910,  -6.5450,  -4.6481,  -4.2231,  -3.1991,  -3.7585,  -1.3877,  -4.8561,  -3.0098,  -3.2785,  -5.1468,  -3.1534,  -0.5919,  -3.3447,  -2.5944,  -3.1726,  -5.9134,  -0.9745,  -5.9837,  -4.5068,  -2.5332,  -6.0989,  -5.4170,  -6.5648,  -2.3290,  -4.4602,   1.1506,  -3.1268,  -5.6092,  -5.8707,  -2.3241,  -0.6726,  -4.2605,  -5.3529,  -3.5416,  -3.9926,  -2.4757,  -4.7271,  -5.4820,  -5.2368,  -3.3910,  -2.0235,  -6.1605,  -0.0393,  -3.8037,  -6.1500,  -2.3297,  -2.1146,  -6.8523,  -0.4907,  -2.9472,  -3.8473,  -1.4573,  -2.2941,  -3.0914,  -1.7424,   0.4035
201108, -12.5979,  -7.4309,  -6.8310,  -7.3427,  -8.9145,  -8.8159,  -8.1148,  -8.0997, -10.8672, -10.8275, -14.4786,  -9.6514, -10.4161,  -8.7006,  -9.0607,  -8.6275, -10.1004,  -8.7952,  -8.3111, -11.3153, -14.0423,  -9.4181, -12.5677,  -7.7143,  -7.1439, -10.2684,  -6.2318,  -9.6324,  -5.0661, -10.7538, -11.1225, -10.7410,  -8.4698,  -8.3856,  -6.7473,  -7.0652, -11.6563,  -7.2503, -11.8719, -13.3554,  -9.6208, -10.5045,  -8.3697,  -8.0456,  -6.1423,  -6.6378,  -6.0380,  -8.2455,  -7.9714,  -7.2170, -11.6730,  -7.2069, -10.1111, -10.2334,  -7.6320,  -9.2561,  -6.7020,  -8.4712,  -8.9635,  -7.2469, -11.8499,  -6.4344,  -7.1068,  -8.2101,  -7.8953,  -6.0349,  -4.5282,  -9.5129,  -8.1151,  -6.2158,  -6.8036, -13.4044,  -8.4328,  -7.9713,  -6.4615,  -4.8454,  -7.1197, -10.6578,  -6.2528,  -8.3550,  -8.6624,  -7.6760, -10.5591,  -5.2792,  -8.2266,  -4.7214,  -6.1714,  -4.2446,  -4.6470,  -6.1145, -11.7422,  -9.9281,  -9.8214,  -5.4922, -10.6946,  -3.8539,  -4.6379,  -5.9655,  -4.0413,  -3.3527
201109, -11.8231,  -9.6221,  -8.0157,  -8.5337,  -8.6104,  -6.7790,  -8.9044, -10.4184,  -8.5299, -12.5082, -13.8215, -11.6110, -10.3083, -14.5236, -10.2105, -12.1926,  -9.0608, -10.7508, -12.3148, -11.4858, -12.4634,  -9.3332, -11.6843, -13.1877, -11.6428,  -9.7230, -13.9598, -10.8947,  -7.8294, -15.4919, -14.9822, -11.3684, -12.7564, -12.5392,  -9.5711,  -8.9547, -11.7497,  -9.1088, -13.9696, -13.3050, -17.4200, -11.6278, -10.1872, -11.8495,  -8.5945, -13.3435,  -9.8368, -12.2970,  -9.3680, -13.7006,  -8.9084, -10.4804, -13.8520, -12.4493, -12.7652, -14.6063,  -7.5328, -10.8712, -10.2155, -15.5354, -10.1167, -10.3279, -11.2648, -10.0425,  -9.4927, -10.0301, -14.8223, -11.4264, -10.5295, -11.7317, -14.7642, -12.8356,  -6.6578,  -7.1844, -11.6660, -11.5061, -10.6368, -12.4685,  -9.1551, -13.5920,  -5.7364, -10.1458, -14.3192,  -9.7682, -10.4795,  -7.4452,  -6.7371,  -9.6041,  -5.0684,  -7.5590, -13.3439, -11.2510, -11.0853,  -9.3426,  -9.1256,  -5.8533,  -5.7876,  -9.4806,  -4.0175,  -7.5323
201110,   6.9890,   6.4242,   9.2368,   7.7993,   6.2373,   7.4052,   8.6041,   9.7606,   8.4511,   9.8032,  15.1045,  17.5719,  15.5535,  20.0133,  16.7934,  20.1971,  13.6076,  16.7917,  17.8550,  10.5013,  14.4222,  19.9738,  22.5150,  17.1808,  17.2961,  13.9628,  16.1037,  17.3427,  15.5277,  16.7095,  19.2222,  17.4374,  12.3670,  17.8119,  14.5699,  13.6856,  14.9456,  16.7097,  18.9298,  18.6825,  21.1840,  17.5597,  14.1455,  13.0592,  15.6265,  16.9657,  15.9190,  14.8189,  19.6193,  16.3676,  18.6347,  16.9444,  19.6750,  20.7965,  15.3694,  17.3669,  13.2939,  10.5044,  17.0523,  20.2702,  12.6077,  15.1463,  14.9413,  13.5900,  14.9764,  16.4163,  15.9585,  15.1607,  19.1748,  16.9300,  14.1549,  19.0754,  15.3735,  15.9884,  14.5944,  18.8681,  15.2866,  12.0256,  13.0874,  17.2609,   0.1162,  13.4091,  22.1660,  10.8236,  13.8241,   8.8156,  11.7689,  13.5875,  11.2760,   7.1579,  12.4829,  15.7083,  15.9250,  14.3584,  14.9512,  11.8056,   9.2450,  14.5749,  10.0729,  10.1817
201111,  -4.9587,  -0.1689,  -0.9566,  -2.6670,  -2.1538,  -0.6279,  -0.7127,   0.2014,  -2.5391,  -2.5876,  -2.3576,  -2.4055,  -0.7385,  -0.3961,  -1.1185,   0.6077,   3.0353,  -0.2769,  -2.6723,  -5.1241,  -0.5175,  -1.4670,  -1.6988,   3.8282,  -0.2378,   0.5331,  -1.5093,   0.2951,  -4.3095,  -3.3800,  -3.5468,   0.4705,   1.0585,   0.4725,   1.5202,   1.0032,   1.9645,  -0.5898,  -1.5195,  -0.7628,  -7.0478,  -2.7558,  -1.0871,  -3.4039,   2.4822,   0.4618,  -3.8036,   1.3419,  -2.2146,   0.7211,  -0.5069,   2.8349,   1.9684,   1.1927,   1.8196,   2.7524,   1.6599,   0.4580,   0.0106,  -0.8874,   3.9254,   0.3627,  -0.7286,  -0.0034,  -1.5764,   1.3117,  -2.2727,  -0.8416,   1.1354,  -3.3739,  -0.4767,  -5.8195,  -0.9924,   0.9886,   0.8319,   2.3324,  -2.8406,  -1.3289,  -0.0231,  -0.3631, -12.1344,  -1.8894,  -1.4210,  -0.4231,   0.4217,  -3.0002,  -2.4171,  -0.1199,   2.0447,  -1.2313,  -5.5893,  -5.2817,  -3.4257,  -0.3834,  -1.2887,   1.3992,   0.5578,  -0.5952,   1.0451,   1.2419
